"CHS_No","주5일이상아침식사결식률_청소년","신체이미지왜곡인지율_청소년","월간체중감소시도율_청소년","월간체중감소시도자의부적절한체중감소방법시도율_청소년","현재음주자의주류구매용이성_청소년","구매시도자의주류구매용이성_청소년","평생음주경험률_청소년","현재음주율_청소년","위험음주율_청소년","현재음주자의위험음주율_청소년","문제음주율_청소년","현재음주자의문제음주율_청소년","학교에서식사전비누이용손씻기실천율_청소년","집에서식사전비누이용손씻기실천율_청소년","주중평균수면시간_청소년","주관적수면충족률_청소년","학교에서점심식사후칫솔질실천율_청소년","주3일이상격렬한신체활동실천율_청소년","주3일이상근력강화운동실천율_청소년","안전띠착용률","횡단보도정지선준수율","횡단보도신호준수율","이륜차승차자안전모착용률","현재흡연자의담배구매용이성_청소년","구매시도자의담배구매용이성_청소년","주1일이상가정내간접흡연노출률_청소년","현재흡연율_청소년","매일흡연율_청소년","월20일이상흡연율_청소년","평생흡연경험률_청소년","의사수","치과의사수","한의사수","약사수","물리치료사수","작업치료사수","사회복지사수","인구천명당의료기관종사의사수","전문의합계","내과전문의","신경과전문의","정신건강의학과전문의","외과전문의","정형외과전문의","신경외과전문의","흉부외과전문의","성형외과전문의","마취통증의학과전문의","산부인과전문의","소아청소년과전문의","안과전문의","이비인후과전문의","피부과전문의","비뇨기과전문의","영상의학과전문의","방사선종양학과전문의","병리과전문의","진단검사의학과전문의","결핵과전문의","재활의학과전문의","핵의학과전문의","가정의학과전문의","응급의학과전문의","직업환경의학과전문의","예방의학과전문의","요양기관수_전체","요양기관수_상급종합병원","요양기관수_종합병원","요양기관수_병원","요양기관수_요양병원","요양기관수_의원","요양기관수_치과병원","요양기관수_치과의원","요양기관수_조산원","요양기관수_보건의료원","요양기관수_보건소","요양기관수_보건지소","요양기관수_보건진료소","요양기관수_한방병원","요양기관수_한의원","요양기관수_약국","의원_합계","의원_내과","의원_신경과","의원_정신건강의학과","의원_외과","의원_정형외과","의원_신경외과","의원_흉부외과","의원_성형외과","의원_마취통증의학과","의원_산부인과","의원_소아청소년과","의원_안과","의원_이비인후과","의원_피부과","의원_비뇨기과","의원_영상의학과","의원_병리과","의원_진단검사의학과","의원_결핵과","의원_재활의학과","의원_핵의학과","의원_가정의학과","의원_전문과목미표시전문의","의원_일반의","일반회계중보건세출비중","의료기관진료실인원_전체","의료기관진료비_전체","의료기관진료실인원_입원","의료기관진료비_입원","의료기관진료실인원_외래","의료기관진료비_외래","고혈압_진료실인원","고혈압_진료비","당뇨병_진료실인원","당뇨병_진료비","치주질환_진료실인원","치주질환_진료비","관절염_진료실인원","관절염_진료비","정신질환_진료실인원","정신질환_진료비","전염병_진료실인원","전염병_진료비","간질환_진료실인원","간질환_진료비","위암_진료실인원","위암_진료비","간암_진료실인원","간암_진료비","폐암_진료실인원","폐암_진료비","대장암_진료실인원","대장암_진료비","유방암_진료실인원","유방암_진료비","자궁경부암_진료실인원","자궁경부암_진료비","dia_grade","hbp_grade","dys_grade"
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.55490236,62.123965,89.64610477,81.06041743,0,0,0,0,0,0,0,154.3333333,40,26,78.44444444,49.44444444,3.777777778,4.555555556,1.402222222,136.2222222,17.33333333,2.222222222,4.222222222,16.11111111,14.22222222,6.444444444,2,0.666666667,6.888888889,9.111111111,8.333333333,5.333333333,5.444444444,1.444444444,6.333333333,5,0,0.222222222,1.777777778,0,1.666666667,0,16.88888889,4.111111111,0.444444444,0,194.2222222,0,2,2.777777778,5.666666667,52.77777778,0,29.44444444,0,0,1,12.88888889,9,0.333333333,20.22222222,58.11111111,52.77777778,8.555555556,0,0.666666667,3.888888889,3.777777778,2.111111111,0,0,1,3.222222222,5,3.222222222,2.222222222,0,2,0,0,0,0,0,0,0.111111111,14.55555556,2.444444444,1.242933333,204421.6667,96961245.44,12248.11111,24747560.67,202984.7778,65477406.33,22905.55556,10685194.11,9805.333333,6366769.111,45775,5232165.667,20268.33333,6509808.333,7647.555556,8462921.111,30657.55556,5143735,3871.111111,1848400.556,3871.111111,1848400.556,226,1859859.222,233.7777778,1936469.222,442.6666667,2267685.222,353.8888889,1521043.333,120.2222222,371616.6667,"A","A","B"
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87244257,76.33465667,85.53272351,71.22353826,0,0,0,0,0,0,0,42.22222222,14.66666667,12,24.22222222,14.44444444,0,1,1.516666667,30.88888889,4.444444444,0,1,3,3.222222222,0.666666667,2.333333333,1.888888889,1.222222222,2.333333333,1.777777778,2.888888889,1,0.444444444,1.222222222,0,0.222222222,0,0.111111111,1,0.111111111,0,0.888888889,1.111111111,0,0,70.33333333,0,0,0.111111111,1,15.66666667,0,9,0,1,0,7,7,0,7.333333333,22.22222222,15.66666667,1.333333333,0,0,0.666666667,1.222222222,0,0,0,0,0.777777778,0,1,1,0,1,0,0,0,0,0,0,0,2.888888889,5.777777778,1.732122222,55644.22222,22051490.56,1942.888889,3621012.778,55453.33333,16563981.11,8302.777778,4091917,3178.111111,1957585.333,13387.22222,1798944.444,7026.333333,2532543.667,2757.666667,3147138,8986,1497778.111,1281.777778,578342.1111,1281.777778,578342.1111,77.22222222,621530.8889,90.88888889,694517.4444,155.8888889,741565.3333,107.8888889,453677.5556,30.44444444,112165.2222,"A","A","C"
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.59642732,73.57141667,89.57974727,71.55560671,0,0,0,0,0,0,0,85,22.22222222,23.88888889,35.66666667,24.44444444,1.777777778,3.222222222,2.182222222,73.66666667,9.777777778,2.444444444,9.111111111,13,5.222222222,2.777777778,0.888888889,1,5.111111111,2.666666667,1.111111111,2.444444444,3,1.333333333,1.111111111,3.555555556,0,0.333333333,0.333333333,1,1,0,5.666666667,0.777777778,0,0,101.6666667,0,0,4,1.333333333,20.88888889,0,14.77777778,0,0,1,5,15,1.333333333,13.66666667,24.66666667,20.88888889,2.444444444,0.666666667,0,1,0,0,0,0,1,0.111111111,1,1,0,0,0,0,0,0,0,0,0,1,10.77777778,1.888888889,2.0422,87351.33333,41242103.89,4053,9130660,86518.66667,29061086.44,10889.88889,5336762.556,4169.555556,2774242.556,18376.77778,2455191,9313.444444,2959378,4499.888889,5495242.333,11468.33333,2288530.778,2140.888889,675739.5556,2140.888889,675739.5556,125.5555556,933961.1111,115.4444444,856819.3333,189.6666667,961535.1111,159.8888889,658480.2222,39.44444444,96590.66667,"A","A","B"
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.48870642,71.81507222,91.18224456,75.16893373,0,0,0,0,0,0,0,82.55555556,23.11111111,36,51.22222222,55.22222222,11.11111111,5.111111111,1.393333333,70.11111111,10.55555556,1.888888889,1.111111111,9.888888889,5.111111111,1.888888889,2.111111111,1.222222222,3.666666667,5.555555556,2.333333333,2.888888889,3.222222222,1,2.111111111,1.888888889,0.222222222,0,0.555555556,0,4.333333333,0,7.888888889,0.666666667,0,0,149.7777778,0,0,2.111111111,6.888888889,35.22222222,0,19.11111111,0,0,1,10,14.22222222,0.333333333,24.11111111,36.77777778,35.22222222,3.555555556,0,0.444444444,1.111111111,1.888888889,1,0,0,1.333333333,1,2,2.333333333,2,1,0.666666667,0,0,0,0,1,0,0,12.44444444,3.444444444,2.989966667,123418.6667,61867065.11,5807.777778,15292421.33,122624.8889,42166258.89,16531.66667,7643082.444,6951.888889,4532936.556,31732.11111,4062921.778,15490.77778,5251082.556,6481.333333,6813947.111,19450.66667,3205550.667,2582.444444,994281.1111,2582.444444,994281.1111,167.2222222,1231370.111,239.1111111,1698576.333,389.8888889,1797785.556,340.1111111,1337059.222,73.44444444,208408.1111,"B","B","B"
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.08543746,66.79593667,73.20941074,86.09450949,0,0,0,0,0,0,0,605.3333333,100.3333333,76.88888889,188,127.2222222,18.88888889,21.77777778,2.868888889,440.7777778,81.11111111,12.88888889,31.11111111,27.55555556,33.88888889,16.77777778,7.333333333,4.444444444,23.22222222,35.22222222,25.44444444,16.11111111,20.88888889,8.333333333,11.55555556,15.88888889,1.222222222,5.222222222,4.888888889,1,14.66666667,0.444444444,29.55555556,9.888888889,0,2.111111111,409.6666667,0.555555556,1.444444444,9.111111111,5.111111111,135.6666667,0,70.22222222,0.333333333,0,1,9,13.33333333,1,53.66666667,109.2222222,135.6666667,19.22222222,1.666666667,2.666666667,2,11.22222222,2.888888889,0,2.555555556,3.222222222,7.222222222,6.888888889,6.444444444,7.777777778,4.444444444,4.333333333,1,0,0,0,5.888888889,0,3.333333333,26.77777778,16.11111111,1.550988889,390535.5556,335246496.9,47156.77778,125753691.8,387289.2222,190052618.2,35430.22222,17663117,13499.11111,8398225.333,83188.44444,9871234.667,32351.22222,9663430.444,14392.22222,15318623.11,53475,9128735.444,9046.888889,2657137,9046.888889,2657137,387.7777778,2856633.667,383.7777778,2886937.111,818.5555556,3553558.444,662.1111111,2651572.556,167.2222222,441916.1111,"A","A","B"
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.63239088,78.74370444,89.24181814,78.97962981,0,0,0,0,0,0,0,674.8888889,136.4444444,130,202.8888889,201.2222222,31.55555556,11.88888889,2.924444444,454.6666667,90.33333333,8,21.33333333,33.77777778,38.22222222,18.77777778,6.555555556,8.555555556,23.44444444,34,28.11111111,16.11111111,22.11111111,10,14,20.55555556,2.666666667,4.777777778,5.222222222,0.111111111,14.55555556,0.333333333,16.77777778,11.11111111,1.666666667,3.555555556,520,1,1,14.22222222,5.555555556,169.4444444,0.888888889,84.44444444,0.666666667,0,1,9,8,1.111111111,90,133.6666667,169.4444444,25.77777778,0,5.777777778,8.777777778,10.44444444,4.777777778,0.333333333,4,3.666666667,10.11111111,12.88888889,7.888888889,13.44444444,4,6.444444444,3.222222222,0,0,0,4.444444444,0,0.111111111,25.55555556,17.77777778,1.506144444,467820,408568038,62404,154549332,462777.6667,229906901,37310.44444,17964568.56,17939.55556,12788107.44,95179.77778,10720327.44,36257.44444,11410910.11,16290.22222,14317189.56,64937.11111,11410454.67,10427.66667,2806753.222,10427.66667,2806753.222,354.3333333,2459595,391.8888889,3268139.778,791.5555556,3768559.889,706.7777778,3214887.778,194.1111111,550601.6667,"A","A","A"
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98051281,67.64713589,86.98117293,91.16294449,0,0,0,0,0,0,0,405.6666667,151.8888889,54.88888889,143.8888889,90.22222222,7.222222222,11.22222222,2.826666667,325,65.33333333,9.222222222,15.77777778,24.77777778,23.44444444,13.44444444,5.333333333,8,17.77777778,19.66666667,22.22222222,11.44444444,14.66666667,5.333333333,11.77777778,15.88888889,1.888888889,3.666666667,5.222222222,1,4.888888889,1,13.88888889,8.888888889,0.444444444,0,310.6666667,0,4,3.888888889,2.333333333,101.8888889,1,48.22222222,0,0,1.777777778,6.222222222,9,0,47.66666667,84.66666667,101.8888889,19.22222222,2.333333333,1.222222222,5.777777778,6.444444444,2.444444444,0,4,3.555555556,6.222222222,9.888888889,4.444444444,7.333333333,3,4.666666667,1,0,0.555555556,0,1,0,2.777777778,6.111111111,9.888888889,1.6111,346461.6667,303168773.3,40534.22222,107751130.3,343253,176208761.7,32368.44444,16019770.56,11066,7956934.444,63428,7794116.889,24319.11111,7612504.778,11712.44444,11504859.89,39686,7554310.556,6936,2349619.778,6936,2349619.778,402.5555556,2887101.889,356.4444444,2661117,658.1111111,3119255.222,542.3333333,2612979.556,163.1111111,424954.3333,"A","A","B"
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.47640584,79.7206,82.9163122,84.49938883,0,0,0,0,0,0,0,107.5555556,25.11111111,22,56.66666667,49.77777778,2.444444444,5.111111111,1.635555556,94.33333333,16.44444444,0.888888889,3.555555556,9,10.11111111,4.444444444,1.111111111,1.111111111,6.777777778,6.555555556,7.555555556,3,6,1,2.666666667,3.444444444,0,0,1,0,1.333333333,0,4.666666667,1.111111111,1.888888889,0.666666667,137.1111111,0,1,2.444444444,2.222222222,48.77777778,0,18.88888889,0,0,1,1.333333333,0,0,17.88888889,43.55555556,48.77777778,7.444444444,0.777777778,0.222222222,2,3.888888889,1,0,1,2.111111111,3,4.333333333,3,3.777777778,1,1,0,0,0,0,0,0,1,6.555555556,6.666666667,1.9739,137813.3333,85369555.33,12998.44444,22363251.78,136690.7778,56722044.11,14433.33333,8066700,4884.444444,3685064.444,26834.33333,2982105.667,10774.33333,4296776.667,5026.222222,5141797.556,18168.55556,3379880.333,2378.444444,969371.7778,2378.444444,969371.7778,131.2222222,939811,134.6666667,1071321.222,255.4444444,1405907.889,198.8888889,1068824.111,51.66666667,185443.7778,"B","A","B"
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.64228826,70.82880111,82.87236831,90.37080813,0,0,0,0,0,0,0,50.33333333,12.33333333,8.777777778,24.44444444,19.55555556,0.888888889,2.666666667,1.45,42.22222222,5.666666667,0,2.666666667,4.555555556,3.777777778,2.777777778,0.333333333,0,5.111111111,3.222222222,3,2.333333333,1,0,1,2.111111111,0,0,0.888888889,1.222222222,0.777777778,0,0.777777778,0.222222222,0.777777778,0,64.11111111,0,1,0.111111111,0,25.44444444,0,9.666666667,0,0,1,0.444444444,1,0,6.888888889,18.55555556,25.44444444,2.777777778,0,1,0.888888889,1.777777778,1,0,0,0,1,2.222222222,2,1,0,1,1,0,0,0,0,0,0,4.777777778,5,1.345044444,79362.55556,35038446.11,5732.222222,6480921.778,78931.33333,25629032.11,6943.333333,2821917.111,3077.444444,2027024.111,14461.11111,1650488.667,6239.444444,2520620.778,3182.888889,2815217,10353.33333,1678765.333,1269.666667,477113,1269.666667,477113,87,663735.1111,73.88888889,613954,145.7777778,747725.3333,95.88888889,418196.5556,39.66666667,86208.77778,"B","A","A"
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.23462774,67.03202889,84.15819674,89.31211781,0,0,0,0,0,0,0,104.8888889,32,24.77777778,53.55555556,33,0.222222222,1.666666667,1.943333333,94,18.44444444,0.555555556,3.222222222,7.555555556,7.444444444,5.222222222,0.333333333,1.333333333,7.111111111,9.111111111,8,3.777777778,3.444444444,2,4,4.333333333,0,0,1.333333333,0,1.222222222,0,3.555555556,2,0,0,152.2222222,0,1.333333333,2,1.222222222,55.88888889,0.222222222,23.88888889,0.333333333,0,1,0,0,0,23.11111111,43.22222222,55.88888889,9.333333333,0,0,4.444444444,3,0,0,0.555555556,3.777777778,4,5.222222222,3.777777778,3.111111111,2,3,1,0,0,0,0.444444444,0,1.777777778,5.222222222,5.222222222,1.361188889,158234.2222,81758475.44,11267.44444,17645059.11,157525.4444,58013123.89,13171.11111,6609861.889,4328.111111,2689167.111,23311.55556,2831711.556,11399.55556,3770621.667,4537.333333,4329031,16509.11111,2864659,2443.222222,871153.6667,2443.222222,871153.6667,132,1042077.667,113.8888889,853144.2222,225.6666667,1175939,219.4444444,981219.6667,56.66666667,147994.6667,"B","A","B"
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.46547547,76.14913067,89.65590259,81.64437214,0,0,0,0,0,0,0,63.11111111,16.77777778,17.55555556,31.33333333,33.77777778,0,1.222222222,1.358888889,48.88888889,6.666666667,0.555555556,1,7.222222222,4,2.333333333,0.555555556,0.333333333,2.777777778,4.555555556,4.666666667,2,2.111111111,0.111111111,2.222222222,1.444444444,0.222222222,0,0.888888889,0,1,0,2,1.444444444,0.444444444,0.333333333,93.66666667,0,1,1,0.888888889,27.11111111,0,10.77777778,0,0,1.777777778,7.222222222,6,0,11.11111111,26.77777778,27.11111111,2.888888889,0,1,1.111111111,1,1,0,0,0,2.111111111,3,1.888888889,1.777777778,0,2,0,0,0,0,0,0,0,4.555555556,4.777777778,1.488455556,86228.66667,48724504.33,6841.666667,11063135.67,85811,34068712.11,12360.33333,6064304.556,4496.444444,3091139.889,20057.33333,2377702.778,10976,3995509.111,4498,4409640.778,13304.55556,2685510.111,2135.888889,995386.1111,2135.888889,995386.1111,133.3333333,984072.7778,128.1111111,949290,200.2222222,1034084.444,146,698031.1111,38.11111111,89923.44444,"B","A","B"
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.63614366,73.38236889,82.11791412,73.71189164,0,0,0,0,0,0,0,88,21.66666667,19.33333333,38.11111111,34.55555556,0.888888889,3.111111111,1.84,74.33333333,12,0.222222222,3.222222222,8.111111111,8.222222222,4.333333333,0,0.111111111,7.333333333,4.111111111,3.444444444,3.777777778,4.111111111,1.666666667,2.888888889,3.666666667,0,0,1,0,0.888888889,0,3.666666667,1.555555556,0,0,115.4444444,0,1,2.333333333,2.333333333,28.44444444,0,13.33333333,0,0,1,8,18,0,12.44444444,28.55555556,28.44444444,4,0,1,1,3,1,0,0,1.555555556,1.111111111,1.444444444,2,2,0.222222222,1.888888889,1,0,0,0,0,0,0.222222222,3.666666667,3.333333333,1.478755556,95357.66667,50031195.33,7055.777778,12318384.22,94766.55556,33938121,11475.33333,5357843.667,4398.444444,3110835.111,20491.33333,2588429.444,11117.55556,3696314.556,3954.777778,3907995.444,14339.66667,2730322.111,1897.777778,793838.1111,1897.777778,793838.1111,127.5555556,889876.6667,136.1111111,1045449.333,245.4444444,1143419.222,147.7777778,620219.5556,43,115475.4444,"B","B","B"
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7226603,68.44666667,76.66081346,88.97240762,0,0,0,0,0,0,0,32,10.88888889,16.77777778,18.11111111,21.88888889,0.555555556,0.111111111,1.333333333,22.44444444,4.111111111,0.222222222,0,5.333333333,2.222222222,0.888888889,0,0.333333333,1.888888889,0.666666667,1.222222222,1.555555556,2.111111111,0,1.111111111,0.333333333,0,0,0,0,0,0,0.333333333,0,0.111111111,0,65.22222222,0,0,1.777777778,0.111111111,12.33333333,0,6,1,0,1,8,8,0,11,16,12.33333333,2,0,0,0,1,0,0,0,0,0.111111111,1,1,1,0,0,0,0,0,0,0,0,0,3.333333333,2.888888889,1.663877778,53671.33333,23621547.78,3175.333333,3444492.333,53386.88889,18109622.33,7893.888889,3575898.667,3374,2384211.111,13272.77778,1739044.111,7547.222222,2424844.111,2819.222222,2679261.556,9328.444444,1892475.667,1263.888889,559199.2222,1263.888889,559199.2222,74.33333333,552794.1111,89.55555556,694588.7778,154.8888889,737655.6667,91.33333333,388296.3333,34.66666667,75156,"A","B","B"
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.37371271,68.39258556,83.96317816,75.18870356,0,0,0,0,0,0,0,44.33333333,8.777777778,11.66666667,19.88888889,15.88888889,0,1.888888889,1.611111111,36.33333333,6.111111111,0.888888889,0,7.555555556,3.444444444,1.222222222,1.444444444,0.888888889,1.555555556,1.555555556,1.444444444,1.444444444,0.333333333,0,1.888888889,1,0,0,1,0,0.444444444,0,2.777777778,1.333333333,0,0,55.11111111,0,1,0.888888889,1,12.66666667,0,4.666666667,0,0,1,7,5.333333333,0,6,15.55555556,12.66666667,2,0,0,1,1,0,0,0,0,0.444444444,0.444444444,1,0,0,0,0,0,0,0,0,0,0,5.555555556,1.222222222,1.7224,51546.33333,25804066.11,3387.333333,6092495.111,51247.11111,17687241.78,7875.666667,3251677.333,2911.222222,1790474.111,11616.77778,1385144.778,7927,2677305.222,2895.555556,3251463.111,8094.777778,1619741.111,886.1111111,438911.6667,886.1111111,438911.6667,71.11111111,490840.1111,79.66666667,612001.6667,138.1111111,619186.3333,85,394773.6667,26.77777778,73186.55556,"A","A","B"
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.95353062,72.95842778,74.68920856,86.12047351,0,0,0,0,0,0,0,31.33333333,13,12.66666667,19.11111111,12.22222222,0,0.111111111,1.308888889,24.55555556,3.111111111,0,0.333333333,6,1.333333333,0.111111111,0,1.444444444,2.777777778,2.222222222,1.222222222,1,0.666666667,0.111111111,0.888888889,0,0,0,0.333333333,0,0.333333333,0,2.666666667,0,0,0,73.66666667,0,0,0,1.222222222,12.88888889,0,9.333333333,0,1,0,7,15,0,9.444444444,17.77777778,12.88888889,1.333333333,0,0,0,1,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.444444444,1.560988889,55508,16353324.44,338,1681316.444,55411.77778,13163034.89,7729.666667,3353549.222,3263.222222,2342449.222,12646.77778,1502864.667,7294.888889,2404231.556,2185.555556,2407559.444,7372.666667,1449135.222,1343.888889,537507.5556,1343.888889,537507.5556,76.66666667,487750.5556,86,653971.5556,131.5555556,634818.2222,91.44444444,377633.1111,26.22222222,70936.77778,"A","A","B"
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.51149889,53.981482,61.95138023,77.63409082,0,0,0,0,0,0,0,30.11111111,8.222222222,10.88888889,17.44444444,11.66666667,0,0.222222222,1.228888889,21.88888889,3.666666667,0.333333333,0,3.111111111,2.333333333,0.777777778,1,0.111111111,1.111111111,0.222222222,0.666666667,1.333333333,0.777777778,0.222222222,0.777777778,1.555555556,0,0,0.111111111,0.222222222,0.222222222,0,2.111111111,0,0.222222222,1,56.77777778,0,0.222222222,3,0,8.444444444,0,4.666666667,0,0,1,7,11,0,5.777777778,15.66666667,8.444444444,1,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.444444444,2.444444444,2.888888889,1.871033333,44732.22222,11483114.89,1420.888889,854706.1111,44429,9481263.111,7084.888889,2885482.778,2587.333333,1655793.111,11392.33333,1376472,7343.222222,2326675.444,2259.222222,2265496.333,7071.888889,1400835.444,984.2222222,408495.8889,984.2222222,408495.8889,76,450557.2222,76.77777778,606474.7778,127.1111111,666306,67,263605.6667,26.88888889,74376.88889,"A","A","B"
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.45028904,61.35294556,69.61741262,64.61788117,0,0,0,0,0,0,0,38,10.44444444,12.66666667,28.88888889,15.22222222,0,2.222222222,1.272222222,30.44444444,3.555555556,0.111111111,0.555555556,3.777777778,2.444444444,2.444444444,1,0.666666667,1.666666667,2.888888889,1.111111111,1.111111111,0.777777778,0,0.111111111,1.111111111,0,0.777777778,0,0,0,0,6.333333333,0,0,0,69.22222222,0,0.777777778,0.333333333,0.666666667,16.77777778,0,7.333333333,0,0,1,4,7,0,8,23.33333333,16.77777778,1.666666667,0,0,1,1,1,0,0,0,0,0,0.888888889,0.222222222,0,0,0,0,0,0,0,0,1.222222222,7.444444444,2.333333333,1.415233333,59878.88889,26288701.11,2442.555556,5997205.556,59652,18159706.22,7577.222222,3220689.667,3040,1907995.778,13661.33333,1595751.778,7380.555556,2410635.333,2549,3299020.333,9143.111111,1463625.444,1136.333333,550481,1136.333333,550481,71.88888889,559107.6667,77,581821.8889,109.2222222,560748.7778,99.33333333,440945.2222,28,92234.66667,"A","A","C"
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.90552639,79.5294056,69.05045723,66.98665864,0,0,0,0,0,0,0,21.11111111,6.777777778,8.555555556,8.777777778,4.888888889,0,0,1.44,15,2.444444444,0,0,4.666666667,0.777777778,0,0,0.444444444,0.555555556,1.111111111,1.555555556,0,0.444444444,0,0.666666667,1.111111111,0,0,0,0,0.333333333,0,0.222222222,0.666666667,0,0,33.11111111,0,0,0,0,7.444444444,0,3.777777778,0,1,0,4,6,0,3.777777778,7.111111111,7.444444444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.222222222,2.222222222,1.709366667,29228.33333,8600322.778,141,74028.11111,29221.55556,7716022,3968.555556,1867172.778,1599.444444,974484.1111,7911.333333,1018894.222,4336.888889,1382355.111,1321,1475091.333,5053.222222,919929.6667,705.1111111,280859.8889,705.1111111,280859.8889,37.33333333,234545.8889,47.33333333,343199.1111,81.44444444,336613.8889,41.44444444,204332.1111,12.44444444,33983,"A","A","B"
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.62170819,71.95454667,78.18772843,64.4766359,0,0,0,0,0,0,0,23.44444444,7.777777778,9.222222222,7.111111111,7,0,0,1.767777778,18.77777778,3.666666667,0,0.777777778,2.111111111,2.555555556,0.333333333,0.333333333,0.777777778,0.555555556,0.666666667,0.888888889,1,1.666666667,1,0.555555556,0,0,0,0,0,0,0,0.777777778,1.111111111,0,0,28.22222222,0,0,3,0,3.555555556,0,4.333333333,0,0,1,4,3,0,2.666666667,6.666666667,3.555555556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.444444444,0.666666667,1.918122222,25862.77778,9361077.667,1568.888889,1498364,25782.44444,7050256.444,3271.222222,1335236.222,1651.333333,812672.1111,6671.333333,892521.3333,3572.666667,1102385.333,1231.666667,1132593.333,4633.111111,834080.4444,551.3333333,232066.1111,551.3333333,232066.1111,27.88888889,236759.6667,36.55555556,250540.2222,67.44444444,336446.2222,34,154136.6667,12.77777778,42768.88889,"A","B","B"
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.40157767,70.75902,72.25146201,88.08455151,0,0,0,0,0,0,0,23.66666667,7.333333333,12.55555556,15.33333333,9,0,0,1.351111111,14.77777778,2.111111111,0.333333333,0,2.333333333,1.111111111,0.111111111,0.444444444,0.222222222,0.555555556,0.444444444,1.555555556,1.111111111,0.888888889,0.333333333,0.444444444,0,0,0,0,0,0,0,2.777777778,0,0,0,45.11111111,0,0,1.222222222,1.111111111,7.555555556,0,4.555555556,0,0,1,5,5,0,5.777777778,13.88888889,7.555555556,0.111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333,3.111111111,1.279233333,40660.66667,14309028.11,1256.111111,2005279.111,40495.55556,11052633.44,4423.222222,1786463.222,1898.666667,1124836.667,9672.777778,1141783,5440.222222,1649501.556,1623.777778,1597479.556,5727.444444,1079698.333,933.3333333,340323.1111,933.3333333,340323.1111,58.77777778,435543.6667,51.77777778,446107.3333,100.2222222,473969.1111,61.22222222,271204.8889,24.44444444,53880,"B","B","C"
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.51866237,67.45823333,72.98541789,73.72205344,0,0,0,0,0,0,0,13.22222222,7,7.666666667,12.66666667,6.555555556,0,0,0.924444444,8.777777778,1.444444444,0,0,2.111111111,0.777777778,0,0,0,0,0.333333333,1.555555556,0.222222222,0,0.333333333,0.111111111,1.222222222,0.333333333,0,0,0,0,0,0.333333333,0,0,0,42.22222222,0,0,0,0,7,0,4.666666667,0,0,1,4,9,0,4.222222222,12.33333333,7,0.777777778,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.111111111,1.333333333,1.421255556,26384.11111,8239451.889,11274.38301,32457850.9,26381.11111,7367213.222,6452.111111,2932283.222,2069.111111,1259924.111,8870.555556,1130277.111,5219.111111,1758431.667,2004.111111,1745050,5433.888889,1039142.333,1003.333333,431661.2222,1003.333333,431661.2222,74.77777778,475626.3333,63.44444444,527405.2222,87.88888889,508153.1111,70.66666667,308574,19.88888889,70592.55556,"A","A","B"
